,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
0,1917.0,1932,3183,3183,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,4343.0,4288.0
1,1918.0,1933,3184,3184,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,17.0,6.0
2,1919.0,1934,3185,3185,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,630.0,670.0
3,1920.0,1935,3186,3186,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,955.0,475.0
4,1921.0,1936,3187,3187,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,81.0,114.0
5,1922.0,1937,3188,3188,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,4292.0,7377.0
6,1923.0,1938,3189,3189,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,75.0,229.0
7,1924.0,1939,3190,3190,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,75.0,29.0
8,1925.0,1940,3191,3191,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,102.0,22.0
9,1926.0,1941,3192,3192,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,493.0,227.0
10,1927.0,1942,3193,3193,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,220.0,67.0
11,1928.0,1943,3194,3194,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,258647.0,434079.0
12,1929.0,1944,3195,3195,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,41.0,95.0
13,1930.0,1945,3196,3196,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,9758.0,5014.0
14,1931.0,1946,3197,3197,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,45.0,32.0
15,1932.0,1947,3198,3198,Madhya Pradesh,BALAGHAT,2013,Kharif     ,banana,1165.0,579.0
16,1933.0,1948,3199,3199,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,7492.0,6327.0
17,1934.0,1949,3200,3200,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,71.0,26.0
18,1935.0,1950,3201,3201,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,10706.0,5270.0
19,1936.0,1951,3202,3202,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,14195.0,5525.0
20,1937.0,1952,3203,3203,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,207.0,103.0
21,1938.0,1953,3204,3204,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,149.0,48.0
22,1939.0,1954,3205,3205,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,922.0,388.0
23,1940.0,1955,3206,3206,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,676.0,318.0
24,1941.0,1956,3207,3207,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,3061.0,2812.0
25,1942.0,1957,3208,3208,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,3811.0,1894.0
26,1943.0,1958,3209,3209,Madhya Pradesh,BALAGHAT,2013,Rabi       ,banana,17520.0,22851.0
27,1944.0,1959,3210,3210,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,16.0,1742.0
28,1945.0,1960,3211,3211,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,333.0,76.0
29,1946.0,1961,3212,3212,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,238.0,107.0
30,1947.0,1962,3213,3213,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,182.0,344.0
31,1948.0,1963,3214,3214,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,148.0,552.0
32,1949.0,1964,3215,3215,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,196.0,4924.0
33,1950.0,1965,3216,3216,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,371.0,3889.0
34,1951.0,1966,3217,3217,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,1311.0,1189.0
35,1952.0,1967,3218,3218,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,912.0,48610.0
36,1953.0,1968,3219,3219,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,2.0,1.0
37,1954.0,1969,3220,3220,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,99.0,707.0
38,1955.0,1970,3221,3221,Madhya Pradesh,BALAGHAT,2013,Whole Year ,banana,90.0,65.0
140,2756.0,2771,15927,15927,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,460.0,188.0
141,2757.0,2772,15928,15928,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,9.0,9.0
142,2758.0,2773,15929,15929,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,1288.0,4421.0
143,2759.0,2774,15930,15930,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,64.0,91.0
144,2760.0,2775,15931,15931,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,3865.0,4643.0
145,2761.0,2776,15932,15932,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,494.0,455.0
146,2762.0,2777,15933,15933,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,23726.0,59675.0
147,2763.0,2778,15934,15934,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,108.0,40.0
148,2764.0,2779,15935,15935,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,30.0,
149,2765.0,2780,15936,15936,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,38.0,14.0
150,2766.0,2781,15937,15937,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,2.0,6.0
151,2767.0,2782,15938,15938,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,129870.0,138610.0
152,2768.0,2783,15939,15939,Madhya Pradesh,NEEMUCH,2013,Kharif     ,jute,2785.0,1418.0
153,2769.0,2784,15940,15940,Madhya Pradesh,NEEMUCH,2013,Rabi       ,jute,10252.0,6348.0
154,2770.0,2785,15941,15941,Madhya Pradesh,NEEMUCH,2013,Rabi       ,jute,428.0,336.0
155,2771.0,2786,15942,15942,Madhya Pradesh,NEEMUCH,2013,Rabi       ,jute,708.0,617.0
156,2772.0,2787,15943,15943,Madhya Pradesh,NEEMUCH,2013,Rabi       ,jute,120.0,128.0
157,2773.0,2788,15944,15944,Madhya Pradesh,NEEMUCH,2013,Rabi       ,jute,18241.0,18620.0
158,2774.0,2789,15945,15945,Madhya Pradesh,NEEMUCH,2013,Rabi       ,jute,53379.0,226327.0
159,2775.0,2790,15946,15946,Madhya Pradesh,NEEMUCH,2013,Whole Year ,jute,8009.0,5776.0
160,2776.0,2791,15947,15947,Madhya Pradesh,NEEMUCH,2013,Whole Year ,jute,85.0,84.0
161,2777.0,2792,15948,15948,Madhya Pradesh,NEEMUCH,2013,Whole Year ,jute,9027.0,42981.0
162,2778.0,2793,15949,15949,Madhya Pradesh,NEEMUCH,2013,Whole Year ,jute,1239.0,15050.0
163,2779.0,2794,15950,15950,Madhya Pradesh,NEEMUCH,2013,Whole Year ,jute,6.0,64.0
164,2780.0,2795,15951,15951,Madhya Pradesh,NEEMUCH,2013,Whole Year ,jute,646.0,431.0
165,2781.0,2796,15952,15952,Madhya Pradesh,NEEMUCH,2013,Whole Year ,jute,5.0,64.0
166,2782.0,2797,15953,15953,Madhya Pradesh,NEEMUCH,2013,Whole Year ,jute,6.0,6.0
167,2846.0,2861,17332,17332,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,2066.0,1360.0
168,2847.0,2862,17333,17333,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,12.0,11.0
169,2848.0,2863,17334,17334,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,146.0,323.0
170,2849.0,2864,17335,17335,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,1458.0,778.0
171,2850.0,2865,17336,17336,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,8937.0,4486.0
172,2851.0,2866,17337,17337,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,41304.0,19865.0
173,2852.0,2867,17338,17338,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,471.0,166.0
174,2853.0,2868,17339,17339,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,133.0,56.0
175,2854.0,2869,17340,17340,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,364.0,236.0
176,2855.0,2870,17341,17341,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,13.0,5.0
177,2856.0,2871,17342,17342,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,342419.0,197576.0
178,2857.0,2872,17343,17343,Madhya Pradesh,RAJGARH,2013,Kharif     ,maize,3252.0,1185.0
179,2858.0,2873,17344,17344,Madhya Pradesh,RAJGARH,2013,Rabi       ,maize,86798.0,97065.0
180,2859.0,2874,17345,17345,Madhya Pradesh,RAJGARH,2013,Rabi       ,maize,10068.0,11682.0
181,2860.0,2875,17346,17346,Madhya Pradesh,RAJGARH,2013,Rabi       ,maize,1484.0,1616.0
182,2861.0,2876,17347,17347,Madhya Pradesh,RAJGARH,2013,Rabi       ,maize,8348.0,5999.0
183,2862.0,2877,17348,17348,Madhya Pradesh,RAJGARH,2013,Rabi       ,maize,194096.0,450660.0
184,2863.0,2878,17349,17349,Madhya Pradesh,RAJGARH,2013,Whole Year ,maize,33574.0,15290.0
185,2864.0,2879,17350,17350,Madhya Pradesh,RAJGARH,2013,Whole Year ,maize,585.0,474.0
186,2865.0,2880,17351,17351,Madhya Pradesh,RAJGARH,2013,Whole Year ,maize,2174.0,6265.0
187,2866.0,2881,17352,17352,Madhya Pradesh,RAJGARH,2013,Whole Year ,maize,2682.0,36514.0
188,2867.0,2882,17353,17353,Madhya Pradesh,RAJGARH,2013,Whole Year ,maize,1057.0,14738.0
189,2868.0,2883,17354,17354,Madhya Pradesh,RAJGARH,2013,Whole Year ,maize,1301.0,854.0
190,2869.0,2884,17355,17355,Madhya Pradesh,RAJGARH,2013,Whole Year ,maize,3.0,80.0
191,2870.0,2885,17356,17356,Madhya Pradesh,RAJGARH,2013,Whole Year ,maize,143.0,1220.0
192,2871.0,2886,17841,17841,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,961.0,744.0
193,2872.0,2887,17842,17842,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,42.0,175.0
194,2873.0,2888,17843,17843,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,20927.0,41329.0
195,2874.0,2889,17844,17844,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,423.0,571.0
196,2875.0,2890,17845,17845,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,42.0,79.0
197,2876.0,2891,17846,17846,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,42893.0,108575.0
198,2877.0,2892,17847,17847,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,422.0,387.0
199,2878.0,2893,17848,17848,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,147.0,
200,2879.0,2894,17849,17849,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,1293.0,1546.0
201,2880.0,2895,17850,17850,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,3.0,11.0
202,2881.0,2896,17851,17851,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,54.0,25.0
203,2882.0,2897,17852,17852,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,236408.0,260994.0
204,2883.0,2898,17853,17853,Madhya Pradesh,RATLAM,2013,Kharif     ,maize,2736.0,2175.0
205,2884.0,2899,17854,17854,Madhya Pradesh,RATLAM,2013,Rabi       ,maize,71233.0,52058.0
206,2885.0,2900,17855,17855,Madhya Pradesh,RATLAM,2013,Rabi       ,maize,3.0,7.0
207,2886.0,2901,17856,17856,Madhya Pradesh,RATLAM,2013,Rabi       ,maize,1998.0,2398.0
208,2887.0,2902,17857,17857,Madhya Pradesh,RATLAM,2013,Rabi       ,maize,968.0,688.0
209,2888.0,2903,17858,17858,Madhya Pradesh,RATLAM,2013,Rabi       ,maize,3.0,1.0
210,2889.0,2904,17859,17859,Madhya Pradesh,RATLAM,2013,Rabi       ,maize,1.0,
211,2890.0,2905,17860,17860,Madhya Pradesh,RATLAM,2013,Rabi       ,maize,1607.0,1762.0
212,2891.0,2906,17861,17861,Madhya Pradesh,RATLAM,2013,Rabi       ,maize,9865.0,14350.0
213,2892.0,2907,17862,17862,Madhya Pradesh,RATLAM,2013,Rabi       ,maize,123114.0,327382.0
214,2893.0,2908,17863,17863,Madhya Pradesh,RATLAM,2013,Whole Year ,maize,1321.0,554.0
215,2894.0,2909,17864,17864,Madhya Pradesh,RATLAM,2013,Whole Year ,maize,2756.0,5046.0
216,2895.0,2910,17865,17865,Madhya Pradesh,RATLAM,2013,Whole Year ,maize,107.0,121.0
217,2896.0,2911,17866,17866,Madhya Pradesh,RATLAM,2013,Whole Year ,maize,13970.0,74395.0
218,2897.0,2912,17867,17867,Madhya Pradesh,RATLAM,2013,Whole Year ,maize,2156.0,54547.0
219,2898.0,2913,17868,17868,Madhya Pradesh,RATLAM,2013,Whole Year ,maize,193.0,4129.0
220,2899.0,2914,17869,17869,Madhya Pradesh,RATLAM,2013,Whole Year ,maize,304.0,281.0
221,2900.0,2915,17870,17870,Madhya Pradesh,RATLAM,2013,Whole Year ,maize,27.0,255.0
222,2901.0,2916,17871,17871,Madhya Pradesh,RATLAM,2013,Whole Year ,maize,10.0,10.0
223,2902.0,2917,18346,18346,Madhya Pradesh,REWA,2013,Kharif     ,maize,32884.0,15326.0
224,2903.0,2918,18347,18347,Madhya Pradesh,REWA,2013,Kharif     ,maize,292.0,121.0
225,2904.0,2919,18348,18348,Madhya Pradesh,REWA,2013,Kharif     ,maize,4652.0,5100.0
226,2905.0,2920,18349,18349,Madhya Pradesh,REWA,2013,Kharif     ,maize,3.0,4.0
227,2906.0,2921,18350,18350,Madhya Pradesh,REWA,2013,Kharif     ,maize,12330.0,7278.0
228,2907.0,2922,18351,18351,Madhya Pradesh,REWA,2013,Kharif     ,maize,1141.0,1111.0
229,2908.0,2923,18352,18352,Madhya Pradesh,REWA,2013,Kharif     ,maize,42.0,115.0
230,2909.0,2924,18353,18353,Madhya Pradesh,REWA,2013,Kharif     ,maize,3668.0,1142.0
231,2910.0,2925,18354,18354,Madhya Pradesh,REWA,2013,Kharif     ,maize,14.0,3.0
232,2911.0,2926,18355,18355,Madhya Pradesh,REWA,2013,Kharif     ,maize,3.0,1.0
233,2912.0,2927,18356,18356,Madhya Pradesh,REWA,2013,Kharif     ,maize,119623.0,214112.0
234,2913.0,2928,18357,18357,Madhya Pradesh,REWA,2013,Kharif     ,maize,27.0,55.0
235,2914.0,2929,18358,18358,Madhya Pradesh,REWA,2013,Kharif     ,maize,1033.0,471.0
236,2915.0,2930,18359,18359,Madhya Pradesh,REWA,2013,Kharif     ,maize,49973.0,47003.0
237,2916.0,2931,18360,18360,Madhya Pradesh,REWA,2013,Kharif     ,maize,10864.0,4948.0
238,2917.0,2932,18361,18361,Madhya Pradesh,REWA,2013,Rabi       ,maize,59876.0,30879.0
239,2918.0,2933,18362,18362,Madhya Pradesh,REWA,2013,Rabi       ,maize,2372.0,905.0
240,2919.0,2934,18363,18363,Madhya Pradesh,REWA,2013,Rabi       ,maize,9933.0,3339.0
241,2920.0,2935,18364,18364,Madhya Pradesh,REWA,2013,Rabi       ,maize,35112.0,15568.0
242,2921.0,2936,18365,18365,Madhya Pradesh,REWA,2013,Rabi       ,maize,14.0,8.0
243,2922.0,2937,18366,18366,Madhya Pradesh,REWA,2013,Rabi       ,maize,8.0,4.0
244,2923.0,2938,18367,18367,Madhya Pradesh,REWA,2013,Rabi       ,maize,757.0,451.0
245,2924.0,2939,18368,18368,Madhya Pradesh,REWA,2013,Rabi       ,maize,4916.0,2319.0
246,2925.0,2940,18369,18369,Madhya Pradesh,REWA,2013,Rabi       ,maize,154211.0,318562.0
247,2926.0,2941,18370,18370,Madhya Pradesh,REWA,2013,Whole Year ,maize,1.0,
248,2927.0,2942,18371,18371,Madhya Pradesh,REWA,2013,Whole Year ,maize,338.0,109.0
249,2928.0,2943,18372,18372,Madhya Pradesh,REWA,2013,Whole Year ,maize,263.0,168.0
250,2929.0,2944,18373,18373,Madhya Pradesh,REWA,2013,Whole Year ,maize,26.0,59.0
251,2930.0,2945,18374,18374,Madhya Pradesh,REWA,2013,Whole Year ,maize,106.0,250.0
252,2931.0,2946,18375,18375,Madhya Pradesh,REWA,2013,Whole Year ,maize,2876.0,43625.0
253,2932.0,2947,18376,18376,Madhya Pradesh,REWA,2013,Whole Year ,maize,2463.0,40253.0
254,2933.0,2948,18377,18377,Madhya Pradesh,REWA,2013,Whole Year ,maize,3804.0,997.0
255,2934.0,2949,18378,18378,Madhya Pradesh,REWA,2013,Whole Year ,maize,24.0,780.0
256,2935.0,2950,18379,18379,Madhya Pradesh,REWA,2013,Whole Year ,maize,9.0,40.0
257,2936.0,2951,18380,18380,Madhya Pradesh,REWA,2013,Whole Year ,maize,12.0,8.0
258,2937.0,2952,18381,18381,Madhya Pradesh,REWA,2013,Whole Year ,maize,17.0,11.0
259,2938.0,2953,18880,18880,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,5991.0,2645.0
260,2939.0,2954,18881,18881,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,14.0,6.0
261,2940.0,2955,18882,18882,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,707.0,993.0
262,2941.0,2956,18883,18883,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,51.0,9.0
263,2942.0,2957,18884,18884,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,1482.0,868.0
264,2943.0,2958,18885,18885,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,784.0,457.0
265,2944.0,2959,18886,18886,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,2782.0,1633.0
266,2945.0,2960,18887,18887,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,1179.0,325.0
267,2946.0,2961,18888,18888,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,1104.0,242.0
268,2947.0,2962,18889,18889,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,13.0,6.0
269,2948.0,2963,18890,18890,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,1.0,
270,2949.0,2964,18891,18891,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,4776.0,2092.0
271,2950.0,2965,18892,18892,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,19.0,67.0
272,2951.0,2966,18893,18893,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,404.0,96.0
273,2952.0,2967,18894,18894,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,351743.0,149843.0
274,2953.0,2968,18895,18895,Madhya Pradesh,SAGAR,2013,Kharif     ,maize,25474.0,8053.0
275,2954.0,2969,18896,18896,Madhya Pradesh,SAGAR,2013,Rabi       ,maize,181030.0,104153.0
276,2955.0,2970,18897,18897,Madhya Pradesh,SAGAR,2013,Rabi       ,maize,4047.0,2211.0
277,2956.0,2971,18898,18898,Madhya Pradesh,SAGAR,2013,Rabi       ,maize,823.0,251.0
278,2957.0,2972,18899,18899,Madhya Pradesh,SAGAR,2013,Rabi       ,maize,28377.0,15467.0
279,2958.0,2973,18900,18900,Madhya Pradesh,SAGAR,2013,Rabi       ,maize,351.0,104.0
280,2959.0,2974,18901,18901,Madhya Pradesh,SAGAR,2013,Rabi       ,maize,102.0,32.0
281,2960.0,2975,18902,18902,Madhya Pradesh,SAGAR,2013,Rabi       ,maize,15442.0,8901.0
282,2961.0,2976,18903,18903,Madhya Pradesh,SAGAR,2013,Rabi       ,maize,426.0,169.0
283,2962.0,2977,18904,18904,Madhya Pradesh,SAGAR,2013,Rabi       ,maize,2218.0,264.0
284,2963.0,2978,18905,18905,Madhya Pradesh,SAGAR,2013,Rabi       ,maize,228788.0,425347.0
285,2964.0,2979,18906,18906,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,2.0,115.0
286,2965.0,2980,18907,18907,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,482.0,228.0
287,2966.0,2981,18908,18908,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,399.0,388.0
288,2967.0,2982,18909,18909,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,258.0,430.0
289,2968.0,2983,18910,18910,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,849.0,5423.0
290,2969.0,2984,18911,18911,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,4214.0,75235.0
291,2970.0,2985,18912,18912,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,2543.0,24882.0
292,2971.0,2986,18913,18913,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,1086.0,216.0
293,2972.0,2987,18914,18914,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,203.0,6400.0
294,2973.0,2988,18915,18915,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,80.0,429.0
295,2974.0,2989,18916,18916,Madhya Pradesh,SAGAR,2013,Whole Year ,maize,38.0,44.0
296,2975.0,2990,19387,19387,Madhya Pradesh,SATNA,2013,Kharif     ,mango,25178.0,4143.0
297,2976.0,2991,19388,19388,Madhya Pradesh,SATNA,2013,Kharif     ,mango,44.0,27.0
298,2977.0,2992,19389,19389,Madhya Pradesh,SATNA,2013,Kharif     ,mango,7552.0,6891.0
299,2978.0,2993,19390,19390,Madhya Pradesh,SATNA,2013,Kharif     ,mango,3.0,1.0
300,2979.0,2994,19391,19391,Madhya Pradesh,SATNA,2013,Kharif     ,mango,27.0,30.0
301,2980.0,2995,19392,19392,Madhya Pradesh,SATNA,2013,Kharif     ,mango,3313.0,2495.0
302,2981.0,2996,19393,19393,Madhya Pradesh,SATNA,2013,Kharif     ,mango,773.0,539.0
303,2982.0,2997,19394,19394,Madhya Pradesh,SATNA,2013,Kharif     ,mango,4.0,6.0
304,2983.0,2998,19395,19395,Madhya Pradesh,SATNA,2013,Kharif     ,mango,3491.0,473.0
305,2984.0,2999,19396,19396,Madhya Pradesh,SATNA,2013,Kharif     ,mango,49.0,17.0
306,2985.0,3000,19397,19397,Madhya Pradesh,SATNA,2013,Kharif     ,mango,82067.0,188564.0
307,2986.0,3001,19398,19398,Madhya Pradesh,SATNA,2013,Kharif     ,mango,11.0,11.0
308,2987.0,3002,19399,19399,Madhya Pradesh,SATNA,2013,Kharif     ,mango,1062.0,279.0
309,2988.0,3003,19400,19400,Madhya Pradesh,SATNA,2013,Kharif     ,mango,81532.0,17449.0
310,2989.0,3004,19401,19401,Madhya Pradesh,SATNA,2013,Kharif     ,mango,13746.0,2236.0
311,2990.0,3005,19402,19402,Madhya Pradesh,SATNA,2013,Rabi       ,mango,93137.0,42159.0
385,3595.0,3610,27980,27980,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,44.0,100.0
386,3596.0,3611,27981,27981,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,1.0,3.0
387,3597.0,3612,27982,27982,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,3538.0,8994.0
388,3598.0,3613,27983,27983,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,1.0,
389,3599.0,3614,27984,27984,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,5.0,6.0
390,3600.0,3615,27985,27985,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,25.0,163.0
391,3601.0,3616,27986,27986,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,259.0,146.0
392,3602.0,3617,27987,27987,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,213.0,583.0
393,3603.0,3618,27988,27988,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,85564.0,391837.0
394,3604.0,3619,27989,27989,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,5.0,9.0
395,3605.0,3620,27990,27990,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,rice,684.0,575.0
396,3606.0,3621,27991,27991,Tamil Nadu,KANCHIPURAM,2013,Rabi       ,rice,30.0,60.0
397,3607.0,3622,27992,27992,Tamil Nadu,KANCHIPURAM,2013,Rabi       ,rice,8982.0,38030.0
398,3608.0,3623,27993,27993,Tamil Nadu,KANCHIPURAM,2013,Rabi       ,rice,11.0,7.0
399,3609.0,3624,27994,27994,Tamil Nadu,KANCHIPURAM,2013,Rabi       ,rice,24.0,52.0
400,3610.0,3625,27995,27995,Tamil Nadu,KANCHIPURAM,2013,Rabi       ,rice,4.0,20.0
401,3611.0,3626,27996,27996,Tamil Nadu,KANCHIPURAM,2013,Rabi       ,rice,242.0,195.0
402,3612.0,3627,27997,27997,Tamil Nadu,KANCHIPURAM,2013,Rabi       ,rice,294.0,1166.0
403,3613.0,3628,27998,27998,Tamil Nadu,KANCHIPURAM,2013,Rabi       ,rice,2.0,2.0
404,3614.0,3629,27999,27999,Tamil Nadu,KANCHIPURAM,2013,Rabi       ,rice,984.0,840.0
405,3615.0,3630,28000,28000,Tamil Nadu,KANCHIPURAM,2013,Whole Year ,rice,138.0,133.0
406,3616.0,3631,28001,28001,Tamil Nadu,KANCHIPURAM,2013,Whole Year ,rice,223.0,9262.0
407,3617.0,3632,28002,28002,Tamil Nadu,KANCHIPURAM,2013,Whole Year ,rice,191.0,54.0
408,3618.0,3633,28003,28003,Tamil Nadu,KANCHIPURAM,2013,Whole Year ,rice,3097.0,33900000.0
409,3619.0,3634,28004,28004,Tamil Nadu,KANCHIPURAM,2013,Whole Year ,rice,130.0,35.0
410,3620.0,3635,28005,28005,Tamil Nadu,KANCHIPURAM,2013,Whole Year ,rice,27.0,15.0
411,3621.0,3636,28006,28006,Tamil Nadu,KANCHIPURAM,2013,Whole Year ,rice,2.0,1.0
412,3622.0,3637,28007,28007,Tamil Nadu,KANCHIPURAM,2013,Whole Year ,rice,1731.0,179286.0
413,3623.0,3638,28008,28008,Tamil Nadu,KANCHIPURAM,2013,Whole Year ,rice,5.0,106.0
414,3624.0,3639,28009,28009,Tamil Nadu,KANCHIPURAM,2013,Whole Year ,rice,133.0,3980.0
415,3625.0,3640,28249,28249,Tamil Nadu,KANNIYAKUMARI,2013,Kharif     ,rice,15.0,33.0
416,3626.0,3641,28250,28250,Tamil Nadu,KANNIYAKUMARI,2013,Kharif     ,rice,13619.0,66703.0
417,3627.0,3642,28251,28251,Tamil Nadu,KANNIYAKUMARI,2013,Kharif     ,rice,167.0,140.0
418,3628.0,3643,28252,28252,Tamil Nadu,KANNIYAKUMARI,2013,Rabi       ,rice,13.0,47.0
419,3629.0,3644,28253,28253,Tamil Nadu,KANNIYAKUMARI,2013,Rabi       ,rice,1222.0,1043.0
420,3630.0,3645,28254,28254,Tamil Nadu,KANNIYAKUMARI,2013,Whole Year ,rice,337.0,272.0
421,3631.0,3646,28255,28255,Tamil Nadu,KANNIYAKUMARI,2013,Whole Year ,rice,9.0,9.0
422,3632.0,3647,28256,28256,Tamil Nadu,KANNIYAKUMARI,2013,Whole Year ,rice,6542.0,198178.0
423,3633.0,3648,28257,28257,Tamil Nadu,KANNIYAKUMARI,2013,Whole Year ,rice,226.0,35.0
424,3634.0,3649,28258,28258,Tamil Nadu,KANNIYAKUMARI,2013,Whole Year ,rice,12.0,1.0
425,3635.0,3650,28259,28259,Tamil Nadu,KANNIYAKUMARI,2013,Whole Year ,rice,1175.0,335.0
426,3636.0,3651,28260,28260,Tamil Nadu,KANNIYAKUMARI,2013,Whole Year ,rice,23917.0,287100000.0
427,3637.0,3652,28261,28261,Tamil Nadu,KANNIYAKUMARI,2013,Whole Year ,rice,5.0,35.0
